"subject_id" "activity_label" "feature_name" "feature_mean"
"2888" 6 "WALKING" "fBodyAccJerk-mean()-X" -0.150942917824561
"2889" 6 "WALKING" "fBodyAccJerk-mean()-Y" -0.0753742321614035
"2890" 6 "WALKING" "fBodyAccJerk-mean()-Z" -0.541438616140351
"2891" 6 "WALKING" "fBodyAccJerk-std()-X" -0.19269469414386
"2892" 6 "WALKING" "fBodyAccJerk-std()-Y" 0.0314450678263158
"2893" 6 "WALKING" "fBodyAccJerk-std()-Z" -0.608624354210526
"2894" 6 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.178295181261404
"2895" 6 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.466305754035088
"2896" 6 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.104129449033509
"2897" 6 "WALKING" "fBodyGyro-mean()-X" -0.239650710533333
"2898" 6 "WALKING" "fBodyGyro-mean()-Y" -0.341378429473684
"2899" 6 "WALKING" "fBodyGyro-mean()-Z" -0.203575458733333
"2900" 6 "WALKING" "fBodyGyro-std()-X" -0.515323854385965
"2901" 6 "WALKING" "fBodyGyro-std()-Y" -0.332008706842105
"2902" 6 "WALKING" "fBodyGyro-std()-Z" -0.512209233508772
"2903" 6 "WALKING" "fBodyGyro-meanFreq()-X" 0.0912409729185965
"2904" 6 "WALKING" "fBodyGyro-meanFreq()-Y" 0.0416267535368421
"2905" 6 "WALKING" "fBodyGyro-meanFreq()-Z" 0.302874949789474
"2906" 6 "WALKING" "fBodyAccMag-mean()" -0.201386607649123
"2907" 6 "WALKING" "fBodyAccMag-std()" -0.421683093508772
"2908" 6 "WALKING" "fBodyAccMag-meanFreq()" 0.20009036395614
"2909" 6 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.055401423331579
"2910" 6 "WALKING" "fBodyBodyAccJerkMag-std()" -0.0964999702982456
"2911" 6 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" -0.00922884645438597
"2912" 6 "WALKING" "fBodyBodyGyroMag-mean()" -0.329681123368421
"2913" 6 "WALKING" "fBodyBodyGyroMag-std()" -0.510648322631579
"2914" 6 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.293109613491228
"2915" 6 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.366500534122807
"2916" 6 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.408078906482456
"2917" 6 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.10092473178193
"2918" 6 "WALKING" "angle(tBodyAccMean,gravity)" -0.0680347059298246
"2919" 6 "WALKING" "angle(tBodyAccJerkMean),gravityMean)" 0.00559532819298245
"2920" 6 "WALKING" "angle(tBodyGyroMean,gravityMean)" -0.0510580447719298
"2921" 6 "WALKING" "angle(tBodyGyroJerkMean,gravityMean)" -0.0818817931526316
"2922" 6 "WALKING" "angle(X,gravityMean)" -0.806205222982456
"2923" 6 "WALKING" "angle(Y,gravityMean)" 0.230443600877193
"2924" 6 "WALKING" "angle(Z,gravityMean)" -0.00130364271742105
"2925" 6 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.277045258145833
"2926" 6 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.019536840063125
"2927" 6 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.107209356208333
"2928" 6 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.383681639791667
"2929" 6 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.360164958768542
"2930" 6 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.320204232520417
"2931" 6 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.928531455208333
"2932" 6 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.214046334375
"2933" 6 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.00307981704708333
"2934" 6 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.9544062675
"2935" 6 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.93357760125
"2936" 6 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.934378766458333
"2937" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.103681343708333
"2938" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.00987685807166667
"2939" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.00932470617291667
"2940" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.165271070858333
"2941" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" 0.276544029529167
"2942" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.336817322270833
"2943" 6 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0960837437708333
"2944" 6 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0341782208604167
"2945" 6 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0870012595210417
"2946" 6 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.19830385328125
"2947" 6 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.18922957
"2948" 6 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.0940797929729167
"2949" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0256452232354167
"2950" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0768089915604167
"2951" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0372228650416667
"2952" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" 0.0393387960854167
"2953" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.193508405479167
"2954" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" 0.193206498960417
"2955" 6 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.333754731458333
"2956" 6 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.373611914166667
"2957" 6 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.333754731458333
"2958" 6 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.373611914166667
"2959" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" 0.10384507225
"2960" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.209502174375
"2961" 6 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" 0.0142677821595833
"2962" 6 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.0426276750979167
"2963" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.0829366854166667
"2964" 6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.111228416159583
"2965" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.328308506041667
"2966" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.339771173822917
"2967" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.277602590916667
"2968" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.403369766666667
"2969" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" 0.283247837625
"2970" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.4060143105
"2971" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.41164933625
"2972" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.021911178210625
"2973" 6 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.3062531664375
"2974" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.136554991314583
"2975" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.1372024523
"2976" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.283086205125
"2977" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" 0.0886515099394167
"2978" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" 0.341242392604167
"2979" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.389057047125
"2980" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.315757694854167
"2981" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.48434366125
"2982" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.0348254245729167
"2983" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" 0.0633716052854167
"2984" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.130327465789583
"2985" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.15284524938125
"2986" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.286724914610417
"2987" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.235470976166667
"2988" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.275667262770833
"2989" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" 0.00150446630625
"2990" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" 0.15112587523125
"2991" 6 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" 0.3029636429375
"2992" 6 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.395958034583333
"2993" 6 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" 0.1446227570625
"2994" 6 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.106479482332292
"2995" 6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.243834258785417
"2996" 6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.15480886140625
"2997" 6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" -0.00160659497083333
"2998" 6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.0143735434
"2999" 6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.242353857320833
"3000" 6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.230693028479167
"3001" 6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.132705384364583
"3002" 6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.145733545496458
"3003" 6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0369462966260417
"3004" 6 "WALKING_DOWNSTAIRS" "angle(tBodyAccMean,gravity)" -0.0453085168958333
"3005" 6 "WALKING_DOWNSTAIRS" "angle(tBodyAccJerkMean),gravityMean)" -0.0358369679166667
"3006" 6 "WALKING_DOWNSTAIRS" "angle(tBodyGyroMean,gravityMean)" 0.312706787791667
"3007" 6 "WALKING_DOWNSTAIRS" "angle(tBodyGyroJerkMean,gravityMean)" -0.207129263041667
"3008" 6 "WALKING_DOWNSTAIRS" "angle(X,gravityMean)" -0.804077122291667
"3009" 6 "WALKING_DOWNSTAIRS" "angle(Y,gravityMean)" 0.232771541666667
"3010" 6 "WALKING_DOWNSTAIRS" "angle(Z,gravityMean)" 0.0239615746072917
"3011" 6 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.268229355098039
"3012" 6 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0272425385070588
"3013" 6 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.122082438784314
"3014" 6 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.0501350188513725
"3015" 6 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" 0.189276117327451
"3016" 6 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.353519514896078
"3017" 6 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.913632241568627
"3018" 6 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.340732608823529
"3019" 6 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0184608964392157
"3020" 6 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.959399425098039
"3021" 6 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.912900683137255
"3022" 6 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.906196352156863
"3023" 6 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.07210675
"3024" 6 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" 0.00371343419607843
"3025" 6 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -0.00237816579411765
"3026" 6 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.180301156098039
"3027" 6 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.0413994646723529
"3028" 6 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.560830688235294
"3029" 6 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0767406825588235
"3030" 6 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0518981989072549
"3031" 6 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0664234025976471
"3032" 6 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.321973723647059
"3033" 6 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.315799901607843
"3034" 6 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.18390018167451
"3035" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0652024492378431
"3036" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0457705354509804
"3037" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0576800048435294
"3038" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.186763293747059
"3039" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.486494120980392
"3040" 6 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.170814790834118
"3041" 6 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" 0.0177790974433333
"3042" 6 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.0791508842176471
"3043" 6 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" 0.0177790974433333
"3044" 6 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.0791508842176471
"3045" 6 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.207379799254902
"3046" 6 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.169970363039216
"3047" 6 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.12912124415098
"3048" 6 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.199893710196078
"3049" 6 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.342895367921569
"3050" 6 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.440079851313725
"3051" 6 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.131075372803922
"3052" 6 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" 0.0978035099588235
"3053" 6 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.42724809972549
"3054" 6 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.0211335627276471
"3055" 6 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" 0.159123777172549
"3056" 6 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.36587418445098
"3057" 6 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.44512058675098
"3058" 6 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.0948830032690196
"3059" 6 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.0667867912058824
"3060" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.244812769960784
"3061" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.122991594331373
"3062" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.549314615882353
"3063" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.186815074235294
"3064" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.0169811409705882
"3065" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.571673957058824
"3066" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.441959115607843
"3067" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.501170339607843
"3068" 6 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.401683801941176
"3069" 6 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.115065008156863
"3070" 6 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.329653779629412
"3071" 6 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.0464142110215686
"3072" 6 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.390248128039216
"3073" 6 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.31361857145098
"3074" 6 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.309998085098039
"3075" 6 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.0559140146313725
"3076" 6 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.129471190964706
"3077" 6 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" 0.0102927666117647
"3078" 6 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.0819479396203922
"3079" 6 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.222161433666667
"3080" 6 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0140154345627451
"3081" 6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.169868234496078
"3082" 6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.177734840922353
"3083" 6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" -0.0612378407705882
"3084" 6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.230627015078431
"3085" 6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.318173892545098
"3086" 6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.0144807316545098
"3087" 6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.45923633377451
"3088" 6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.455937719019608
"3089" 6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0285053836466667
"3090" 6 "WALKING_UPSTAIRS" "angle(tBodyAccMean,gravity)" 0.00864138094705883
"3091" 6 "WALKING_UPSTAIRS" "angle(tBodyAccJerkMean),gravityMean)" 0.00321117401960784
"3092" 6 "WALKING_UPSTAIRS" "angle(tBodyGyroMean,gravityMean)" 0.128194466470588
"3093" 6 "WALKING_UPSTAIRS" "angle(tBodyGyroJerkMean,gravityMean)" -0.0993653566196078
"3094" 6 "WALKING_UPSTAIRS" "angle(X,gravityMean)" -0.679096001568627
"3095" 6 "WALKING_UPSTAIRS" "angle(Y,gravityMean)" 0.318508028823529
"3096" 6 "WALKING_UPSTAIRS" "angle(Z,gravityMean)" 0.0345334914843137
"3097" 7 "LAYING" "tBodyAcc-mean()-X" 0.250176694038462
"3098" 7 "LAYING" "tBodyAcc-mean()-Y" -0.0204411516884615
"3099" 7 "LAYING" "tBodyAcc-mean()-Z" -0.101361036576923
"3100" 7 "LAYING" "tBodyAcc-std()-X" -0.93651361
"3101" 7 "LAYING" "tBodyAcc-std()-Y" -0.926262668653846
"3102" 7 "LAYING" "tBodyAcc-std()-Z" -0.952978365961539
"3103" 7 "LAYING" "tGravityAcc-mean()-X" -0.502814250576923
"3104" 7 "LAYING" "tGravityAcc-mean()-Y" 0.393444278076923
"3105" 7 "LAYING" "tGravityAcc-mean()-Z" 0.907537823461538
"3106" 7 "LAYING" "tGravityAcc-std()-X" -0.914221270096154
"3107" 7 "LAYING" "tGravityAcc-std()-Y" -0.955543549230769
"3108" 7 "LAYING" "tGravityAcc-std()-Z" -0.961908984423077
"3109" 7 "LAYING" "tBodyAccJerk-mean()-X" 0.0968904018076923
"3110" 7 "LAYING" "tBodyAccJerk-mean()-Y" 0.0250624183634615
"3111" 7 "LAYING" "tBodyAccJerk-mean()-Z" -0.0131653918205769
"3112" 7 "LAYING" "tBodyAccJerk-std()-X" -0.980977756153846
"3113" 7 "LAYING" "tBodyAccJerk-std()-Y" -0.973093160192308
"3114" 7 "LAYING" "tBodyAccJerk-std()-Z" -0.972983064230769
"3115" 7 "LAYING" "tBodyGyro-mean()-X" -0.00282641913096154
"3116" 7 "LAYING" "tBodyGyro-mean()-Y" -0.133605695057692
"3117" 7 "LAYING" "tBodyGyro-mean()-Z" 0.155920029769231
"3118" 7 "LAYING" "tBodyGyro-std()-X" -0.9601268225
"3119" 7 "LAYING" "tBodyGyro-std()-Y" -0.945071935384615
"3120" 7 "LAYING" "tBodyGyro-std()-Z" -0.955294890576923
"3121" 7 "LAYING" "tBodyGyroJerk-mean()-X" -0.105944243484615
"3122" 7 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0358897425826923
"3123" 7 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0671901794615385
"3124" 7 "LAYING" "tBodyGyroJerk-std()-X" -0.9738372325
"3125" 7 "LAYING" "tBodyGyroJerk-std()-Y" -0.976483727307692
"3126" 7 "LAYING" "tBodyGyroJerk-std()-Z" -0.988871878269231
"3127" 7 "LAYING" "tBodyAccMag-mean()" -0.936392023846154
"3128" 7 "LAYING" "tBodyAccMag-std()" -0.907039513153846
"3129" 7 "LAYING" "tGravityAccMag-mean()" -0.936392023846154
"3130" 7 "LAYING" "tGravityAccMag-std()" -0.907039513153846
"3131" 7 "LAYING" "tBodyAccJerkMag-mean()" -0.980127239615385
"3132" 7 "LAYING" "tBodyAccJerkMag-std()" -0.967310932307692
"3133" 7 "LAYING" "tBodyGyroMag-mean()" -0.915793634807692
"3134" 7 "LAYING" "tBodyGyroMag-std()" -0.918662459038462
"3135" 7 "LAYING" "tBodyGyroJerkMag-mean()" -0.983008829038462
"3136" 7 "LAYING" "tBodyGyroJerkMag-std()" -0.971205137884615
"3137" 7 "LAYING" "fBodyAcc-mean()-X" -0.953424245576923
"3138" 7 "LAYING" "fBodyAcc-mean()-Y" -0.942193953846154
"3139" 7 "LAYING" "fBodyAcc-mean()-Z" -0.958611644615385
"3140" 7 "LAYING" "fBodyAcc-std()-X" -0.931120580576923
"3141" 7 "LAYING" "fBodyAcc-std()-Y" -0.922917902307692
"3142" 7 "LAYING" "fBodyAcc-std()-Z" -0.953380646346154
"3143" 7 "LAYING" "fBodyAcc-meanFreq()-X" -0.635913046346154
"3144" 7 "LAYING" "fBodyAcc-meanFreq()-Y" -0.0438292665807692
"3145" 7 "LAYING" "fBodyAcc-meanFreq()-Z" 0.237111987323077
"3146" 7 "LAYING" "fBodyAccJerk-mean()-X" -0.980393046923077
"3147" 7 "LAYING" "fBodyAccJerk-mean()-Y" -0.972531648846154
"3148" 7 "LAYING" "fBodyAccJerk-mean()-Z" -0.969524977692308
"3149" 7 "LAYING" "fBodyAccJerk-std()-X" -0.983560175384615
"3150" 7 "LAYING" "fBodyAccJerk-std()-Y" -0.975886145
"3151" 7 "LAYING" "fBodyAccJerk-std()-Z" -0.975072995192308
"3152" 7 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.0207159202961538
"3153" 7 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.0451342616019231
"3154" 7 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.0945605852
"3155" 7 "LAYING" "fBodyGyro-mean()-X" -0.953684547692308
"3156" 7 "LAYING" "fBodyGyro-mean()-Y" -0.957570207692308
"3157" 7 "LAYING" "fBodyGyro-mean()-Z" -0.956905310961538
"3158" 7 "LAYING" "fBodyGyro-std()-X" -0.962348254423077
"3159" 7 "LAYING" "fBodyGyro-std()-Y" -0.939727873653846
"3160" 7 "LAYING" "fBodyGyro-std()-Z" -0.9588764125
"3161" 7 "LAYING" "fBodyGyro-meanFreq()-X" -0.139745225083077
"3162" 7 "LAYING" "fBodyGyro-meanFreq()-Y" -0.453725644769231
"3163" 7 "LAYING" "fBodyGyro-meanFreq()-Z" 0.0144682871075
"3164" 7 "LAYING" "fBodyAccMag-mean()" -0.927976880634615
"3165" 7 "LAYING" "fBodyAccMag-std()" -0.910542462919231
"3166" 7 "LAYING" "fBodyAccMag-meanFreq()" -0.129091025169231
"3167" 7 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.968066259230769
"3168" 7 "LAYING" "fBodyBodyAccJerkMag-std()" -0.965359228076923
"3169" 7 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.217605286703846
"3170" 7 "LAYING" "fBodyBodyGyroMag-mean()" -0.941130719230769
"3171" 7 "LAYING" "fBodyBodyGyroMag-std()" -0.918892518653846
"3172" 7 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.265784491092308
"3173" 7 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.974117912115385
"3174" 7 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.969403035384615
"3175" 7 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.104422952923077
"3176" 7 "LAYING" "angle(tBodyAccMean,gravity)" 0.0364477050365385
"3177" 7 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" 0.0199228239403846
"3178" 7 "LAYING" "angle(tBodyGyroMean,gravityMean)" 0.0630163120384615
"3179" 7 "LAYING" "angle(tBodyGyroJerkMean,gravityMean)" 0.0486243772639231
"3180" 7 "LAYING" "angle(X,gravityMean)" 0.612487997884615
"3181" 7 "LAYING" "angle(Y,gravityMean)" -0.207518642153846
"3182" 7 "LAYING" "angle(Z,gravityMean)" -0.808553756346154
"3183" 7 "SITTING" "tBodyAcc-mean()-X" 0.284674637291667
"3184" 7 "SITTING" "tBodyAcc-mean()-Y" -0.01461097580375
"3185" 7 "SITTING" "tBodyAcc-mean()-Z" -0.122464597625
"3186" 7 "SITTING" "tBodyAcc-std()-X" -0.972668374583333
"3187" 7 "SITTING" "tBodyAcc-std()-Y" -0.909454698541667
"3188" 7 "SITTING" "tBodyAcc-std()-Z" -0.8565329414375
"3189" 7 "SITTING" "tGravityAcc-mean()-X" 0.969147824375
"3190" 7 "SITTING" "tGravityAcc-mean()-Y" 0.00608846646041667
"3191" 7 "SITTING" "tGravityAcc-mean()-Z" 0.0649636250354167
"3192" 7 "SITTING" "tGravityAcc-std()-X" -0.957082433333333
"3193" 7 "SITTING" "tGravityAcc-std()-Y" -0.945436264583333
"3194" 7 "SITTING" "tGravityAcc-std()-Z" -0.868602535416667
"3195" 7 "SITTING" "tBodyAccJerk-mean()-X" 0.0668519793125
"3196" 7 "SITTING" "tBodyAccJerk-mean()-Y" 0.0116863419310417
"3197" 7 "SITTING" "tBodyAccJerk-mean()-Z" 0.0162004141964583
"3198" 7 "SITTING" "tBodyAccJerk-std()-X" -0.982158098125
"3199" 7 "SITTING" "tBodyAccJerk-std()-Y" -0.969458676458333
"3200" 7 "SITTING" "tBodyAccJerk-std()-Z" -0.972256472708333
